Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Bwd Pkt Len Max,Bwd Pkt Len Min,Flow Byts/s,Flow Pkts/s,Fwd Pkts/s,Bwd Pkts/s,Bwd/Fwd Ratio,Pkt Len Min,Pkt Len Max,Pkt Size Avg,Malware
0.0009968280792236328,2,1,180,100,90,90,100,100,280890.9638842382,3009.546041616838,2006.3640277445588,1003.1820138722794,0.5,90,100,93.33333333333333,0
0.03902554512023926,4,0,360,0,90,90,0,0,9224.727006139841,102.49696673488712,102.49696673488712,0.0,0.0,90,90,90.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.002342700958251953,2,4,221,444,146,75,146,76,283860.3867290861,2561.1463464278445,853.7154488092815,1707.430897618563,2.0,75,146,110.83333333333333,0
0.0014677047729492188,2,4,221,444,146,75,146,76,453088.39506172837,4088.01559454191,1362.6718648473034,2725.3437296946067,2.0,75,146,110.83333333333333,0
0.0014677047729492188,1,2,131,652,131,131,326,326,533486.0350877193,2044.007797270955,681.3359324236517,1362.6718648473034,2.0,131,326,261.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0019991397857666016,1,2,131,652,131,131,326,326,391668.459391771,1500.6454382826475,500.21514609421587,1000.4302921884317,2.0,131,326,261.0,0
0.0009984970092773438,1,2,131,652,131,131,326,326,784178.6131805157,3004.515759312321,1001.5052531041069,2003.0105062082139,2.0,131,326,261.0,0
0.0011854171752929688,2,1,252,319,126,126,319,319,481686.9637972647,2530.754625905068,1687.1697506033788,843.5848753016894,0.5,126,319,190.33333333333334,0
0.016983985900878906,4,2,504,590,126,126,295,295,64413.61918131282,353.2739626031782,235.51597506878545,117.75798753439273,0.5,126,295,182.33333333333334,0
0.014798402786254883,4,0,504,0,126,126,0,0,34057.72955903914,270.299440944755,270.299440944755,0.0,0.0,126,126,126.0,0
0.014802694320678711,4,0,504,0,126,126,0,0,34047.85568637557,270.2210768759966,270.2210768759966,0.0,0.0,126,126,126.0,0
0.013800859451293945,4,0,504,0,126,126,0,0,36519.4647317958,289.83702168091907,289.83702168091907,0.0,0.0,126,126,126.0,0
0.14872217178344727,2,4,316,644,182,134,245,77,6454.989114856698,40.34368196785436,13.447893989284786,26.895787978569572,2.0,77,245,160.0,0
0.000997304916381836,1,2,131,652,131,131,326,326,785115.9531436767,3008.107100167344,1002.702366722448,2005.404733444896,2.0,131,326,261.0,0
0.0,1,2,75,152,75,75,76,76,0,0,0,0,2.0,75,76,75.66666666666667,0
0.001218557357788086,1,2,131,652,131,131,326,326,642563.1054588143,2461.9276071218937,820.642535707298,1641.285071414596,2.0,131,326,261.0,0
0.0,1,0,93,0,93,93,0,0,0,0,0,0,0.0,93,93,93.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0010123252868652344,1,2,131,652,131,131,326,326,773466.7998115873,2963.4743287800284,987.8247762600095,1975.649552520019,2.0,131,326,261.0,0
0.0014905929565429688,1,2,131,652,131,131,326,326,525294.3109404991,2012.6218809980805,670.8739603326935,1341.747920665387,2.0,131,326,261.0,0
0.0010046958923339844,1,2,131,652,131,131,326,326,779340.3018509729,2985.9781680113906,995.3260560037969,1990.6521120075938,2.0,131,326,261.0,0
0.0279996395111084,4,1,504,319,126,126,319,319,29393.23556910396,178.5737276373266,142.8589821098613,35.714745527465325,0.25,126,319,164.6,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.07680535316467285,62,372,5093,397480,146,73,1084,76,5241470.593031089,5650.647801455866,807.2354002079809,4843.412401247885,6.0,73,1084,927.5875576036866,0
0.0527801513671875,4,2,504,590,126,126,295,295,20727.488869615496,113.67909800520381,75.78606533680255,37.893032668401275,0.5,126,295,182.33333333333334,0
0.0037801265716552734,2,1,252,319,126,126,319,319,151053.1431094292,793.6242194891202,529.0828129927468,264.5414064963734,0.5,126,319,190.33333333333334,0
0.4158623218536377,8,0,864,0,126,90,0,0,2077.610676891483,19.23713589714336,19.23713589714336,0.0,0.0,90,126,108.0,0
0.044039249420166016,4,0,504,0,126,126,0,0,11444.336736793097,90.82806933962775,90.82806933962775,0.0,0.0,126,126,126.0,0
0.0019974708557128906,1,2,131,652,131,131,326,326,391995.70685127715,1501.8992599665792,500.63308665552637,1001.2661733110527,2.0,131,326,261.0,0
0.041762590408325195,4,0,504,0,126,126,0,0,12068.21691547969,95.77949932920389,95.77949932920389,0.0,0.0,126,126,126.0,0
0.04326772689819336,4,0,504,0,126,126,0,0,11648.404853480863,92.44765756730844,92.44765756730844,0.0,0.0,126,126,126.0,0
0.0,2,1,180,100,90,90,100,100,0,0,0,0,0.5,90,100,93.33333333333333,0
0.0,1,0,93,0,93,93,0,0,0,0,0,0,0.0,93,93,93.0,0
0.0029969215393066406,1,2,131,652,131,131,326,326,261268.10119331742,1001.0272076372315,333.6757358790772,667.3514717581544,2.0,131,326,261.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.002738475799560547,1,2,134,266,134,134,133,133,146066.65505833187,1095.4999129374892,365.1666376458297,730.3332752916594,2.0,133,134,133.33333333333334,0
0.0027298927307128906,1,2,131,652,131,131,326,326,286824.45694323146,1098.9442794759825,366.3147598253275,732.629519650655,2.0,131,326,261.0,0
0.0020012855529785156,1,2,131,652,131,131,326,326,391248.5146533238,1499.036454610436,499.67881820347867,999.3576364069573,2.0,131,326,261.0,0
0.01849985122680664,4,0,504,0,126,126,0,0,27243.462329561564,216.21795499652035,216.21795499652035,0.0,0.0,126,126,126.0,0
0.019994735717773438,4,0,504,0,126,126,0,0,25206.63474196318,200.05265668224746,200.05265668224746,0.0,0.0,126,126,126.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0009987354278564453,1,2,131,652,131,131,326,326,783991.4137025543,3003.7985199331583,1001.2661733110527,2002.5323466221055,2.0,131,326,261.0,0
0.0,1,2,129,660,129,129,330,330,0,0,0,0,2.0,129,330,263.0,0
0.004051685333251953,2,4,221,444,146,75,146,76,164129.23149346828,1480.8652465576085,493.6217488525362,987.2434977050724,2.0,75,146,110.83333333333333,0
0.1952037811279297,2,2,299,652,165,134,326,326,4871.831859531184,20.49140634923737,10.245703174618685,10.245703174618685,1.0,134,326,237.75,0
0.002058267593383789,1,2,131,652,131,131,326,326,380417.00822425575,1457.5364299779915,485.8454766593305,971.690953318661,2.0,131,326,261.0,0
0.0010042190551757812,1,2,131,652,131,131,326,326,779710.358974359,2987.3960113960115,995.7986704653372,1991.5973409306744,2.0,131,326,261.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0020210742950439453,1,2,131,652,131,131,326,326,387417.7223074201,1484.35908930046,494.7863631001534,989.5727262003068,2.0,131,326,261.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.015778303146362305,3,6,296,596,146,75,146,76,56533.32882032065,570.4035419090648,190.13451396968827,380.26902793937654,2.0,75,146,99.11111111111111,0
0.0020101070404052734,1,2,131,652,131,131,326,326,389531.4947218598,1492.457834183371,497.4859447277903,994.9718894555806,2.0,131,326,261.0,0
0.0010128021240234375,1,2,131,652,131,131,326,326,773102.6440677966,2962.0790960451977,987.3596986817325,1974.719397363465,2.0,131,326,261.0,0
0.1862626075744629,2,4,316,404,182,134,125,77,3865.5101492239282,32.212584576866064,10.73752819228869,21.47505638457738,2.0,77,182,120.0,0
0.0005049705505371094,1,2,131,652,131,131,326,326,1550585.4730878186,5940.940509915014,1980.3135033050048,3960.6270066100096,2.0,131,326,261.0,0
0.002517223358154297,1,2,131,652,131,131,326,326,311057.0214055692,1191.7893540443265,397.2631180147755,794.526236029551,2.0,131,326,261.0,0
0.001024484634399414,1,2,131,652,131,131,326,326,764286.7191063532,2928.3016057714685,976.1005352571561,1952.2010705143123,2.0,131,326,261.0,0
0.001010894775390625,1,2,134,652,134,134,326,326,777528.996226415,2967.6679245283017,989.222641509434,1978.445283018868,2.0,134,326,262.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0010106563568115234,1,2,131,652,131,131,326,326,774744.050955414,2968.3680113234254,989.4560037744751,1978.9120075489502,2.0,131,326,261.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.001493215560913086,1,2,131,652,131,131,326,326,524371.711959125,2009.087019000479,669.6956730001597,1339.3913460003193,2.0,131,326,261.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0,1,2,134,652,134,134,326,326,0,0,0,0,2.0,134,326,262.0,0
0.0010004043579101562,1,2,131,652,131,131,326,326,782683.515729266,2998.787416587226,999.5958055290753,1999.1916110581506,2.0,131,326,261.0,0
0.0021097660064697266,2,4,221,444,146,75,146,76,315200.8317323991,2843.9172787885636,947.9724262628546,1895.9448525257092,2.0,75,146,110.83333333333333,0
0.010500431060791016,3,6,483,582,177,129,129,81,101424.40761091685,857.10766995141,285.70255665047,571.40511330094,2.0,81,177,118.33333333333333,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,0,93,0,93,93,0,0,0,0,0,0,0.0,93,93,93.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.3619956970214844,2,4,316,788,182,134,317,77,3049.7600084303704,16.574782654512884,5.524927551504295,11.04985510300859,2.0,77,317,184.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0025451183319091797,1,2,131,652,131,131,326,326,307647.7781733021,1178.727119437939,392.90903981264637,785.8180796252927,2.0,131,326,261.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.2878143787384033,49,316,6660,336776,146,75,1084,76,1193255.1858785055,1268.1784753073482,170.24861723304127,1097.929858074307,6.448979591836735,75,1084,940.9205479452055,0
0.29596686363220215,51,318,6934,338944,146,75,1084,76,1168637.5824484946,1246.7611930319204,172.31658765481825,1074.444605377102,6.235294117647059,75,1084,937.3387533875339,0
0.2750108242034912,53,296,7208,315096,146,75,1084,76,1171968.4159104761,1269.040958699725,192.71968713778057,1076.3212715619443,5.584905660377358,75,1084,923.5071633237823,0
0.3725409507751465,2,2,299,652,165,134,326,326,2552.7394988960355,10.737074653611085,5.3685373268055425,5.3685373268055425,1.0,134,326,237.75,0
0.0,1,2,126,660,126,126,330,330,0,0,0,0,2.0,126,330,262.0,0
0.008226633071899414,1,2,131,652,131,131,326,326,95178.67068540791,364.66923634255903,121.55641211418634,243.1128242283727,2.0,131,326,261.0,0
0.0046901702880859375,1,2,131,652,131,131,326,326,166944.89792598618,639.6356242374949,213.21187474583164,426.4237494916633,2.0,131,326,261.0,0
0.007806301116943359,1,2,131,652,131,131,326,326,100303.58658603628,384.3049294484149,128.1016431494716,256.2032862989432,2.0,131,326,261.0,0
0.003522634506225586,1,2,131,652,131,131,326,326,222276.82111675126,851.6353299492386,283.87844331641287,567.7568866328257,2.0,131,326,261.0,0
0.006966352462768555,2,1,180,90,90,90,90,90,38757.72887504706,430.64143194496734,287.09428796331156,143.54714398165578,0.5,90,90,90.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.2668776512145996,112,672,9143,722680,146,73,1084,76,2742166.669518281,2937.6757342995948,419.6679620427992,2518.0077722567953,6.0,73,1084,933.4477040816327,0
0.26078295707702637,77,414,6304,443008,146,73,1084,76,1722934.6773120938,1882.7917495197946,295.2646939165462,1587.5270556032485,5.376623376623376,73,1084,915.0957230142566,0
0.2664182186126709,2,2,316,506,182,134,253,253,3085.3745824156845,15.013988235599438,7.506994117799719,7.506994117799719,1.0,134,253,205.5,0
0.0040323734283447266,1,2,131,652,131,131,326,326,194178.44451014014,743.9787145982381,247.99290486607936,495.9858097321587,2.0,131,326,261.0,0
0.13251996040344238,9,66,751,67652,85,75,1084,76,516171.29820862174,565.9524781902347,67.91429738282817,498.0381808074066,7.333333333333333,75,1084,912.04,0
0.006221771240234375,1,2,131,652,131,131,326,326,125848.40711220111,482.1778050275904,160.7259350091968,321.4518700183936,2.0,131,326,261.0,0
0.0030069351196289062,1,2,131,652,131,131,326,326,260398.03615604187,997.6936251189344,332.56454170631145,665.1290834126229,2.0,131,326,261.0,0
0.0034723281860351562,1,2,131,652,131,131,326,326,225497.11837407306,863.9736336171381,287.9912112057127,575.9824224114254,2.0,131,326,261.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0033674240112304688,1,2,131,652,131,131,326,326,232521.950722175,890.8887000849618,296.9629000283206,593.9258000566412,2.0,131,326,261.0,0
0.002490997314453125,1,2,131,652,131,131,326,326,314331.93261868303,1204.3369065849924,401.4456355283308,802.8912710566616,2.0,131,326,261.0,0
0.0010004043579101562,1,2,131,652,131,131,326,326,782683.515729266,2998.787416587226,999.5958055290753,1999.1916110581506,2.0,131,326,261.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0010120868682861328,1,2,131,652,131,131,326,326,773649.006360424,2964.172438162544,988.0574793875147,1976.1149587750294,2.0,131,326,261.0,0
0.002086162567138672,1,2,131,652,131,131,326,326,375330.28937142855,1438.0470857142857,479.34902857142856,958.6980571428571,2.0,131,326,261.0,0
0.0027441978454589844,1,2,131,652,131,131,326,326,285329.2816681147,1093.215638575152,364.405212858384,728.810425716768,2.0,131,326,261.0,0
0.0011048316955566406,1,2,131,652,131,131,326,326,708705.2291756582,2715.3457056538628,905.1152352179543,1810.2304704359085,2.0,131,326,261.0,0
0.026000261306762695,4,0,360,0,90,90,0,0,13846.014690104812,153.84460766783124,153.84460766783124,0.0,0.0,90,90,90.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0014722347259521484,1,2,131,652,131,131,326,326,531844.5395951417,2037.7185425101216,679.2395141700405,1358.479028340081,2.0,131,326,261.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0010035037994384766,1,2,75,152,75,75,76,76,226207.41458778808,2989.5253029223095,996.5084343074365,1993.016868614873,2.0,75,76,75.66666666666667,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0014927387237548828,2,2,221,152,146,75,76,76,249876.28046637916,2679.638396422297,1339.8191982111484,1339.8191982111484,1.0,75,146,93.25,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.02775716781616211,2,2,299,652,165,134,326,326,34261.420556252255,144.10692137224922,72.05346068612461,72.05346068612461,1.0,134,326,237.75,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0,2,4,221,444,146,75,146,76,0,0,0,0,2.0,75,146,110.83333333333333,0
0.0012085437774658203,1,2,131,652,131,131,326,326,647887.1635431051,2482.32629710002,827.4420990333399,1654.8841980666798,2.0,131,326,261.0,0
0.0012085437774658203,1,2,131,652,131,131,326,326,647887.1635431051,2482.32629710002,827.4420990333399,1654.8841980666798,2.0,131,326,261.0,0
0.0,1,2,131,652,131,131,326,326,0,0,0,0,2.0,131,326,261.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,0,75,0,75,75,0,0,0,0,0,0,0.0,75,75,75.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,0,122,0,122,122,0,0,0,0,0,0,0.0,122,122,122.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0059278011322021484,4,0,300,0,75,75,0,0,50608.98523911033,674.7864698548043,674.7864698548043,0.0,0.0,75,75,75.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0055310726165771484,4,0,300,0,75,75,0,0,54239.0275442907,723.187033923876,723.187033923876,0.0,0.0,75,75,75.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.003015279769897461,2,0,150,0,75,75,0,0,49746.6276587333,663.2883687831106,663.2883687831106,0.0,0.0,75,75,75.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.003015279769897461,2,0,150,0,75,75,0,0,49746.6276587333,663.2883687831106,663.2883687831106,0.0,0.0,75,75,75.0,0
0.003015279769897461,2,0,150,0,75,75,0,0,49746.6276587333,663.2883687831106,663.2883687831106,0.0,0.0,75,75,75.0,0
0.003015279769897461,2,0,150,0,75,75,0,0,49746.6276587333,663.2883687831106,663.2883687831106,0.0,0.0,75,75,75.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0020177364349365234,2,0,150,0,75,75,0,0,74340.73023750444,991.2097365000591,991.2097365000591,0.0,0.0,75,75,75.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,75,0,75,75,0,0,0,0,0,0,0.0,75,75,75.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,75,0,75,75,0,0,0,0,0,0,0.0,75,75,75.0,0
0.0,1,0,75,0,75,75,0,0,0,0,0,0,0.0,75,75,75.0,0
0.0,1,0,126,0,126,126,0,0,0,0,0,0,0.0,126,126,126.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0,1,0,131,0,131,131,0,0,0,0,0,0,0.0,131,131,131.0,0
0.0,1,0,129,0,129,129,0,0,0,0,0,0,0.0,129,129,129.0,0
0.0015048980712890625,3,0,144,0,48,48,0,0,95687.54372623574,1993.490494296578,1993.490494296578,0.0,0.0,48,48,48.0,0
0.0015048980712890625,10,7,4549,4281,1492,40,1492,40,5867507.021546261,11296.446134347276,6644.968314321926,4651.477820025349,0.7,40,1492,519.4117647058823,0
0.0010030269622802734,7,4,1437,711,997,40,583,40,2141517.706679344,10966.803898264796,6978.875207986689,3987.9286902781078,0.5714285714285714,40,997,195.27272727272728,0
0.0,3,0,144,0,48,48,0,0,0,0,0,0,0.0,48,48,48.0,0
0.0,3,0,228,0,76,76,0,0,0,0,0,0,0.0,76,76,76.0,0
0.001131296157836914,3,3,144,120,48,48,40,40,233360.64404636458,5303.65100105374,2651.82550052687,2651.82550052687,1.0,40,48,44.0,0
0.0,3,0,144,0,48,48,0,0,0,0,0,0,0.0,48,48,48.0,0
0.0,1,0,96,0,96,96,0,0,0,0,0,0,0.0,96,96,96.0,0
0.0,3,0,144,0,48,48,0,0,0,0,0,0,0.0,48,48,48.0,0
0.0,3,0,144,0,48,48,0,0,0,0,0,0,0.0,48,48,48.0,0
0.13019180297851562,177,230,26062,111506,997,40,1492,40,1056656.3858302324,3126.1568753845704,1359.5325969117173,1766.624278472853,1.2994350282485876,40,1492,338.004914004914,0
0.0070743560791015625,10,7,4572,4302,1492,40,1492,40,1254389.784847668,2403.0455648422753,1413.5562146131033,989.4893502291723,0.7,40,1492,522.0,0
0.24058103561401367,15,14,730,748,91,40,89,40,6143.460128633296,120.54150455369796,62.34905407949894,58.19245047419901,0.9333333333333333,40,91,50.96551724137931,0
0.0010056495666503906,3,0,144,0,48,48,0,0,143191.03271692747,2983.1465149359888,2983.1465149359888,0.0,0.0,48,48,48.0,0
0.0,3,0,144,0,48,48,0,0,0,0,0,0,0.0,48,48,48.0,0
0.0010035037994384766,3,0,144,0,48,48,0,0,143497.21454027086,2989.5253029223095,2989.5253029223095,0.0,0.0,48,48,48.0,0
0.001039743423461914,3,3,144,120,48,48,40,40,253908.79523045174,5770.654437055721,2885.3272185278606,2885.3272185278606,1.0,40,48,44.0,0
3.951120376586914,2073,2042,127836,530418,89,45,540,53,166599.3281046572,1041.4767478065676,524.6613118354835,516.8154359710841,0.9850458273034249,45,540,159.96452004860268,0
15.250818967819214,65,50,5800,2784,831,40,89,40,562.8550190067247,7.540578656310966,4.262066197045328,3.278512459265637,0.7692307692307693,40,831,74.64347826086957,0
17.206004858016968,65,50,5941,2784,835,40,89,40,507.0904066340928,6.683713096036753,3.7777508803685995,2.9059622156681533,0.7692307692307693,40,835,75.8695652173913,0
16.825972080230713,49,38,4253,2108,756,40,89,40,378.04650867534184,5.170577936606625,2.9121645849853404,2.2584133516212845,0.7755102040816326,40,756,73.11494252873563,0
0.1054074764251709,17,14,1447,756,684,40,89,40,20899.84576723945,294.0967856488529,161.27888245259675,132.81790319625614,0.8235294117647058,40,684,71.06451612903226,0
0.10439252853393555,17,14,1474,756,698,40,89,40,21361.68202186117,296.9561177926889,162.8469033056681,134.10921448702078,0.8235294117647058,40,698,71.93548387096774,0
19.1708505153656,305,230,27387,12924,818,40,89,40,2102.7236098727276,27.906951732328878,15.909570613757584,11.997381118571294,0.7540983606557377,40,818,75.34766355140187,0
0.1022329330444336,17,14,1441,756,676,40,89,40,21490.139572197502,303.2290972863553,166.28692431832386,136.94217296803143,0.8235294117647058,40,676,70.87096774193549,0
0.10326600074768066,17,14,1453,756,688,40,89,40,21391.3580850047,300.19560916031946,164.62339857178807,135.57221058853136,0.8235294117647058,40,688,71.25806451612904,0
20.284701824188232,338,257,30439,14404,862,40,89,40,2210.680757778137,29.332449900274103,16.66280347276075,12.669646427513351,0.7603550295857988,40,862,75.36638655462185,0
3.7032809257507324,33,26,2872,1432,701,40,89,40,1162.2126666308711,15.931818617848839,8.911017193034096,7.020801424814742,0.7878787878787878,40,701,72.94915254237289,0
0.10000276565551758,17,12,1409,676,642,40,89,40,20849.423376771996,289.99197982080955,169.99529851564697,119.99668130516257,0.7058823529411765,40,642,71.89655172413794,0
18.60714602470398,353,268,31876,15032,880,40,89,40,2520.9669412881526,33.37427454890302,18.97120598351492,14.403068565388098,0.7592067988668555,40,880,75.53623188405797,0
16.167479991912842,113,84,10502,4732,900,40,89,40,942.2618743069557,12.184954000162156,6.989339096539713,5.195614903622442,0.7433628318584071,40,900,77.32994923857868,0
0.09849047660827637,17,14,1473,756,703,40,89,40,22631.62974492797,314.75124364861693,172.60552071053186,142.14572293808507,0.8235294117647058,40,703,71.90322580645162,0
18.498713493347168,401,305,36607,17122,872,40,89,40,2904.472249884997,38.164816177833345,21.677183126503078,16.48763305133027,0.7605985037406484,40,872,76.10339943342777,0
0.09699606895446777,17,14,1466,756,692,40,89,40,22908.144875882124,319.6005810766633,175.26483478397665,144.33574629268665,0.8235294117647058,40,692,71.6774193548387,0
0.09599590301513672,17,12,1453,676,681,40,89,40,22178.029823463377,302.09622587150676,177.09089102812464,125.00533484338212,0.7058823529411765,40,681,73.41379310344827,0
0.09746503829956055,17,14,1416,756,646,40,89,40,22284.914035782953,318.0627693873258,174.42151869627543,143.64125069105035,0.8235294117647058,40,646,70.06451612903226,0
16.508737802505493,97,74,8749,4136,885,40,89,40,780.4957686131809,10.358151061921143,5.875676333370473,4.48247472855067,0.7628865979381443,40,885,75.35087719298245,0
0.10408401489257812,17,14,1416,756,646,40,89,40,20867.75766904893,297.83632032252154,163.32959501557633,134.5067253069452,0.8235294117647058,40,646,70.06451612903226,0
0.1007087230682373,17,14,1403,756,642,40,89,40,21438.063498602045,307.81841985023783,168.8036495952917,139.01477025494611,0.8235294117647058,40,642,69.64516129032258,0
0.10172224044799805,17,14,1436,756,680,40,89,40,21548.87653227205,304.751447308592,167.12176142729237,137.6296858812996,0.8235294117647058,40,680,70.70967741935483,0
